year,artist,track,time,id
2000,Puff Daddy,Best Friend,5:33,556
2000,Q-Tip,Breathe And Stop,4:06,557
2000,R.E.M.,The Great Beyond,4:10,558
2000,Rascal Flatts,Prayin' For Daylight,3:36,559
2000,"Raye, Collin",Couldn't Last A Mome...,3:40,560
2000,Red Hot Chili Peppers,Californication,5:21,561
2000,Red Hot Chili Peppers,Otherside,4:13,562
2000,"Rimes, LeAnn",Big Deal,3:03,563
2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33,564
2000,"Rimes, LeAnn",I Need You,3:42,565
2000,"Rogers, Kenny",Buy Me A Rose,3:46,566
2000,Ruff Endz,No More,3:56,567
2000,Sammie,I Like It,4:09,568
2000,Santana,"Maria, Maria",4:18,569
2000,Savage Garden,Crash And Burn,4:41,570
2000,Savage Garden,I Knew I Loved You,4:07,571
2000,SheDaisy,Deck The Halls,3:46,572
2000,SheDaisy,I Will.. But,3:40,573
2000,SheDaisy,This Woman Needs,3:20,574
2000,"Sheist, Shade",Where I Wanna Be,4:16,575
2000,Shyne,Bad Boyz,4:22,576
2000,"Simpson, Jessica",I Think I'm In Love ...,3:32,577
2000,"Simpson, Jessica",Where You Are,3:51,578
2000,Sisqo,Got To Get It,3:52,579
2000,Sisqo,Incomplete,3:52,580
2000,Sisqo,Thong Song,4:05,581
2000,Sister Hazel,Change Your Mind,4:02,582
2000,Smash Mouth,Then The Morning Com...,3:04,583
2000,"Smith, Will",Freakin' It,3:58,584
2000,Son By Four,A Puro Dolor (Purest...,3:30,585
2000,Sonique,It Feels So Good,3:48,586
2000,SoulDecision,Faded,3:25,587
2000,"Spears, Britney",From The Bottom Of M...,4:30,588
2000,"Spears, Britney",Lucky,3:23,589
2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30,590
2000,"Spencer, Tracie",Still In My Heart,4:11,591
2000,Splender,I Think God Can Expl...,3:55,592
2000,Sting,Desert Rose,3:52,593
2000,Stone Temple Pilots,Sour Girl,4:16,594
2000,"Stone, Angie",No More Rain (In Thi...,4:42,595
2000,"Strait, George",Go On,3:48,596
2000,"Strait, George",The Best Day,3:24,597
2000,Sugar Ray,Falls Apart,4:15,598
2000,TLC,Dear Lie,4:36,599
2000,Tamar,If You Don't Wanna L...,4:02,600
2000,Tamia,Can't Go For That,3:38,601
2000,Third Eye Blind,Deep Inside Of You,4:10,602
2000,Third Eye Blind,Never Let You Go,3:57,603
2000,"Thomas, Carl",Emotional,4:31,604
2000,"Thomas, Carl",I Wish,3:50,605
2000,"Thomas, Carl",Summer Rain,4:57,606
2000,"Tippin, Aaron",Kiss This,2:53,607
2000,Train,Meet Virginia,3:55,608
2000,Trick Daddy,Shut Up,4:17,609
2000,Trina,Pull Over,2:58,610
2000,"Tritt, Travis",Best Of Intentions,4:15,611
2000,Tuesday,I Know,4:06,612
2000,"Urban, Keith",Your Everything,4:10,613
2000,Usher,Pop Ya Collar,3:36,614
2000,"Vassar, Phil",Carlene,4:07,615
2000,"Vassar, Phil",Just Another Day In ...,3:54,616
2000,Vertical Horizon,Everything You Want,4:01,617
2000,Vertical Horizon,You're A God,3:45,618
2000,Vitamin C,Graduation (Friends ...,4:23,619
2000,Vitamin C,The Itch,3:30,620
2000,"Walker, Clay","Live, Laugh, Love",4:06,621
2000,"Walker, Clay",The Chain Of Love,5:03,622
2000,"Wallflowers, The",Sleepwalker,3:29,623
2000,Westlife,Swear It Again,4:07,624
2000,"Williams, Robbie",Angels,3:56,625
2000,"Wills, Mark",Back At One,4:00,626
2000,"Worley, Darryl",When You Need My Lov...,3:35,627
2000,"Wright, Chely",It Was,3:51,628
2000,Yankee Grey,Another Nine Minutes,3:10,629
2000,"Yearwood, Trisha",Real Live Woman,3:55,630
2000,Ying Yang Twins,Whistle While You Tw...,4:19,631
2000,Zombie Nation,Kernkraft 400,3:30,632
2000,matchbox twenty,Bent,4:12,633
2000,2 Pac,Baby Don't Cry (Keep...,4:22,634
2000,2Ge+her,The Hardest Part Of ...,3:15,635
2000,3 Doors Down,Kryptonite,3:53,636
2000,3 Doors Down,Loser,4:24,637
2000,504 Boyz,Wobble Wobble,3:35,638
2000,98^0,Give Me Just One Nig...,3:24,639
2000,A*Teens,Dancing Queen,3:44,640
2000,Aaliyah,I Don't Wanna,4:15,641
2000,Aaliyah,Try Again,4:03,642
2000,"Adams, Yolanda",Open My Heart,5:30,643
2000,"Adkins, Trace",More,3:05,644
2000,"Aguilera, Christina",Come On Over Baby (A...,3:38,645
2000,"Aguilera, Christina",I Turn To You,4:00,646
2000,"Aguilera, Christina",What A Girl Wants,3:18,647
2000,Alice Deejay,Better Off Alone,6:50,648
2000,"Allan, Gary",Smoke Rings In The D...,4:18,649
2000,Amber,Sexual,4:38,650
2000,Anastacia,I'm Outta Love,4:01,651
2000,"Anthony, Marc",My Baby You,3:59,652
2000,"Anthony, Marc",You Sang To Me,3:50,653
2000,Avant,My First Love,4:28,654
2000,Avant,Separated,4:13,655
2000,BBMak,Back Here,3:35,656
2000,"Backstreet Boys, The",Shape Of My Heart,3:49,657
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,658
2000,"Backstreet Boys, The",The One,3:46,659
2000,"Badu, Erkyah",Bag Lady,5:03,660
2000,Baha Men,Who Let The Dogs Out,3:17,661
2000,Barenaked Ladies,Pinch Me,3:46,662
2000,Beenie Man,Girls Dem Sugar,4:17,663
2000,Before Dark,Monica,4:04,664
2000,"Bega, Lou",Tricky Tricky ,3:23,665
2000,Big Punisher,It's So Hard,3:25,666
2000,Black Rob,Whoa!,4:04,667
2000,"Black, Clint",Been There,5:28,668
2000,Blaque,Bring It All To Me,3:46,669
2000,"Blige, Mary J.",Deep Inside,5:26,670
2000,"Blige, Mary J.",Give Me You,5:00,671
2000,Blink-182,All The Small Things,2:52,672
2000,Bloodhound Gang,The Bad Touch,4:20,673
2000,Bon Jovi,It's My Life,3:44,674
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,675
2000,"Braxton, Toni",Just Be A Man About ...,4:10,676
2000,"Braxton, Toni",Spanish Guitar,4:24,677
2000,"Brock, Chad",A Country Boy Can Su...,3:54,678
2000,"Brock, Chad",Yes!,3:22,679
2000,Brooks & Dunn,You'll Always Be Lov...,2:58,680
2000,"Brooks, Garth",Do What You Gotta Do,2:56,681
2000,"Byrd, Tracy",Put Your Hand In Min...,4:30,682
2000,"Cagle, Chris",My Love Goes On And ...,3:02,683
2000,Cam'ron,What Means The World...,4:38,684
2000,"Carey, Mariah",Crybaby,5:19,685
2000,"Carey, Mariah",Thank God I Found Yo...,4:14,686
2000,"Carter, Aaron",Aaron's Party (Come ...,3:23,687
2000,"Carter, Torrey",Take That,3:43,688
2000,Changing Faces,That Other Woman,4:00,689
2000,"Chesney, Kenny",I Lost It,3:54,690
2000,"Chesney, Kenny",What I Need To Do,4:05,691
2000,Clark Family Experience,Meanwhile Back At Th...,2:56,692
2000,"Clark, Terri",A Little Gasoline,3:07,693
2000,Common,The Light,3:55,694
2000,Counting Crows,Hanginaround,4:07,695
2000,Creed,Higher,5:16,696
2000,Creed,With Arms Wide Open,3:52,697
2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,698
2000,D'Angelo,Left & Right,4:35,699
2000,D'Angelo,Untitled (How Does I...,7:10,700
2000,DMX,Party Up (Up In Here...,3:45,701
2000,DMX,What You Want,4:05,702
2000,DMX,What's My Name,3:50,703
2000,Da Brat,That's What I'm Look...,3:44,704
2000,Da Brat,What'Chu Like,3:57,705
2000,"Davidson, Clay",Unconditional,3:56,706
2000,De La Soul,All Good?,5:02,707
2000,Destiny's Child,Independent Women Pa...,3:38,708
2000,Destiny's Child,Jumpin' Jumpin',3:48,709
2000,Destiny's Child,Say My Name,4:31,710
2000,"Diffie, Joe",It's Always Somethin...,2:55,711
2000,"Diffie, Joe",The Quittin' Kind,3:23,712
2000,"Dion, Celine",That's The Way It Is,4:03,713
2000,"Dixie Chicks, The",Cold Day In July,5:12,714
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,715
2000,"Dixie Chicks, The",Goodbye Earl,4:19,716
2000,"Dixie Chicks, The",Without You,3:32,717
2000,Dr. Dre,Forgot About Dre,3:42,718
2000,Dr. Dre,The Next Episode,2:38,719
2000,Drama,"Left, Right, Left",3:37,720
2000,Dream,He Loves U Not,3:43,721
2000,"Eastsidaz, The",G'D Up,4:27,722
2000,"Eastsidaz, The",Got Beef,3:58,723
2000,Eiffel 65,Blue,3:29,724
2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,725
2000,Eminem,Stan,5:26,726
2000,Eminem,The Real Slim Shady,4:42,727
2000,Eminem,The Way I Am,4:40,728
2000,En Vogue,Riddle,5:10,729
2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25,730
2000,"Evans, Sara",Born To Fly,5:36,731
2000,Eve,Got It All,3:48,732
2000,Eve,Love Is Blind,3:51,733
2000,Everclear,Wonderful,4:30,734
2000,"Fabian, Lara",I Will Love Again,3:43,735
2000,Fatboy Slim,The Rockafeller Skan...,4:00,736
2000,Filter,Take A Picture,4:23,737
2000,Foo Fighters,Learn To Fly,3:55,738
2000,Fragma,Toca's Miracle,3:22,739
2000,Funkmaster Flex,Do You,4:14,740
2000,Ghostface Killah,Cherchez LaGhost,3:04,741
2000,"Gill, Vince",Feels Like Love,4:13,742
2000,"Gilman, Billy",One Voice,4:07,743
2000,Ginuwine,None Of Ur Friends B...,4:12,744
2000,Ginuwine,The Best Man I Can B...,4:06,745
2000,Goo Goo Dolls,Broadway,3:54,746
2000,"Gray, Macy",I Try,3:52,747
2000,"Griggs, Andy",She's More,3:19,748
2000,Guy,Dancin',4:08,749
2000,Hanson,This Time Around,4:14,750
2000,"Hart, Beth",L.A. Song,3:47,751
2000,"Heatherly, Eric",Flowers On The Wall,3:16,752
2000,"Henley, Don",Taking You Home,4:08,753
2000,"Herndon, Ty",No Mercy,4:43,754
2000,"Hill, Faith",Breathe,4:04,755
2000,"Hill, Faith",Let's Make Love,4:11,756
2000,Hoku,Another Dumb Blonde,3:47,757
2000,"Hollister, Dave",Can't Stay,6:17,758
2000,Hot Boys,I Need A Hot Girl,4:16,759
2000,"Houston, Whitney",Could I Have This Ki...,3:54,760
2000,"Houston, Whitney",I Learned From The B...,4:18,761
2000,"Houston, Whitney",My Love Is Your Love,4:16,762
2000,"Houston, Whitney","Same Script, Differe...",4:45,763
2000,IMx,Stay The Night,3:37,764
2000,Ice Cube,You Can Do It,4:20,765
2000,Ideal,Whatever,3:48,766
2000,"Iglesias, Enrique",Be With You,3:36,767
2000,"Iglesias, Enrique",Rhythm Divine,7:35,768
2000,J-Shin,One Night Stand,4:34,769
2000,Ja Rule,Between Me And You,4:05,770
2000,"Jackson, Alan",It Must Be Love,2:53,771
2000,"Jackson, Alan",Pop A Top,3:04,772
2000,"Jackson, Alan",www.memory,2:36,773
2000,Jagged Edge,He Can't Love U,3:30,774
2000,Jagged Edge,Let's Get Married,4:23,775
2000,Janet,Doesn't Really Matte...,4:17,776
2000,Jay-Z,Anything,3:41,777
2000,Jay-Z,Big Pimpin',3:55,778
2000,Jay-Z,Do It Again (Put Ya ...,3:47,779
2000,Jay-Z,Hey Papi,3:40,780
2000,Jay-Z,I Just Wanna Love U ...,3:50,781
2000,"Jean, Wyclef",911,4:00,782
2000,Joe,I Wanna Know,4:57,783
2000,Joe,Treat Her Like A Lad...,4:12,784
2000,"John, Elton",Someday Out Of The B...,4:41,785
2000,"Jones, Donell",Where I Wanna Be,6:22,786
2000,"Jordan, Montell",Get It On.. Tonite,4:34,787
2000,Juvenile,U Understand,3:51,788
2000,Kandi,Don't Think I'm Not,3:50,789
2000,"Keith, Toby",Country Comes To Tow...,3:39,790
2000,"Keith, Toby",How Do You Like Me N...,3:29,791
2000,Kelis,Caught Out There,4:09,792
2000,Kenny G,Auld Lang Syne (The ...,7:50,793
2000,Kid Rock,Only God Knows Why,5:27,794
2000,"Kravitz, Lenny",I Belong To You,4:17,795
2000,Kumbia Kings,U Don't Love Me,3:50,796
2000,LFO,I Don't Wanna Kiss Y...,5:00,797
2000,LFO,West Side Story,3:27,798
2000,LL Cool J,Imagine That,4:00,799
2000,"Larrieux, Amel",Get Up,4:02,800
2000,"Lawrence, Tracy",Lessons Learned,2:55,801
2000,"Levert, Gerald",Baby U Are,4:10,802
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,803
2000,Lil Bow Wow,Bounce With Me,3:22,804
2000,Lil Wayne,Tha Block Is Hot,4:13,805
2000,Lil' Kim,How Many Licks?,3:50,806
2000,Lil' Kim,No Matter What They ...,4:12,807
2000,Lil' Mo,Ta Da,4:17,808
2000,Lil' Zane,Callin' Me,3:43,809
2000,Limp Bizkit,N 2 Gether Now,3:55,810
2000,Limp Bizkit,Re-Arranged,4:08,811
2000,Limp Bizkit,Rollin',4:04,812
2000,Lonestar,Amazed,4:25,813
2000,Lonestar,Smile,3:33,814
2000,Lonestar,What About Now,3:30,815
2000,"Lopez, Jennifer",Feelin' Good,4:28,816
2000,"Loveless, Patty",That's The Kind Of M...,3:27,817
2000,Lox,"Ryde or Die, Chick",3:56,818
2000,Lucy Pearl,Dance Tonight,3:45,819
2000,Ludacris,What's Your Fantasy,4:16,820
2000,M2M,Don't Say You Love M...,3:41,821
2000,M2M,Mirror Mirror,3:19,822
2000,Madison Avenue,Don't Call Me Baby,3:44,823
2000,Madonna,American Pie,4:30,824
2000,Madonna,Music,3:45,825
2000,"Martin, Ricky",Private Emotion,4:02,826
2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,827
2000,"Martin, Ricky",She Bangs,4:02,828
2000,Mary Mary,Shackles (Praise You...,3:12,829
2000,Master P,Souljas,3:33,830
2000,"McBride, Martina",Love's The Only Hous...,5:13,831
2000,"McBride, Martina",There You Are,3:26,832
2000,"McEntire, Reba",I'll Be,4:23,833
2000,"McEntire, Reba",What Do You Say,3:26,834
2000,"McGraw, Tim",My Best Friend,4:33,835
2000,"McGraw, Tim",My Next Thirty Years,3:37,836
2000,"McGraw, Tim",Some Things Never Ch...,3:56,837
2000,"McKnight, Brian",Stay Or Let It Go,4:32,838
2000,"Messina, Jo Dee",Because You Love Me,3:50,839
2000,"Messina, Jo Dee",That's The Way,3:17,840
2000,Metallica,I Disappear,4:26,841
2000,Metallica,No Leaf Clover (Live...,5:43,842
2000,Montgomery Gentry,Daddy Won't Sell The...,4:18,843
2000,"Montgomery, John Michael",The Little Girl,3:52,844
2000,"Moore, Chante",Straight Up,3:40,845
2000,"Moore, Mandy",I Wanna Be With You,4:12,846
2000,"Mumba, Samantha",Gotta Tell You,3:19,847
2000,Musiq,Just Friends,4:02,848
2000,Mya,Case Of The Ex (What...,3:50,849
2000,Mya,The Best Of Me,4:12,850
2000,Mystikal,Shake Ya Ass,4:46,851
2000,N'Sync,Bye Bye Bye,3:15,852
2000,N'Sync,It's Gonna Be Me,3:10,853
2000,N'Sync,This I Promise You,4:23,854
2000,Nas,You Owe Me,3:51,855
2000,Nelly,(Hot S**t) Country G...,4:17,856
2000,Next,Wifey,4:03,857
2000,Nine Days,Absolutely (Story Of...,3:09,858
2000,Nine Days,If I Am,4:18,859
2000,No Doubt,Simple Kind Of Life,4:11,860
2000,Nu Flavor,3 Little Words,3:54,861
2000,"Offspring, The",Original Prankster,3:42,862
2000,"Paisley, Brad",Me Neither,3:19,863
2000,"Paisley, Brad",We Danced,3:45,864
2000,Papa Roach,Last Resort,3:19,865
2000,Pearl Jam,Nothing As It Seems,5:20,866
2000,Pink,Most Girls,4:06,867
2000,Pink,There U Go,3:23,868
2000,"Price, Kelly",As We Lay,6:20,869
2000,"Price, Kelly",Love Sets You Free,3:46,870
2000,"Price, Kelly",You Should've Told M...,3:12,871
2000,Profyle,Liar,3:57,872
2000,Puff Daddy,Best Friend,5:33,873
2000,Q-Tip,Breathe And Stop,4:06,874
2000,R.E.M.,The Great Beyond,4:10,875
2000,Rascal Flatts,Prayin' For Daylight,3:36,876
2000,"Raye, Collin",Couldn't Last A Mome...,3:40,877
2000,Red Hot Chili Peppers,Californication,5:21,878
2000,Red Hot Chili Peppers,Otherside,4:13,879
2000,"Rimes, LeAnn",Big Deal,3:03,880
2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33,881
2000,"Rimes, LeAnn",I Need You,3:42,882
2000,"Rogers, Kenny",Buy Me A Rose,3:46,883
2000,Ruff Endz,No More,3:56,884
2000,Sammie,I Like It,4:09,885
2000,Santana,"Maria, Maria",4:18,886
2000,Savage Garden,Crash And Burn,4:41,887
2000,Savage Garden,I Knew I Loved You,4:07,888
2000,SheDaisy,Deck The Halls,3:46,889
2000,SheDaisy,I Will.. But,3:40,890
2000,SheDaisy,This Woman Needs,3:20,891
2000,"Sheist, Shade",Where I Wanna Be,4:16,892
2000,Shyne,Bad Boyz,4:22,893
2000,"Simpson, Jessica",I Think I'm In Love ...,3:32,894
2000,"Simpson, Jessica",Where You Are,3:51,895
2000,Sisqo,Got To Get It,3:52,896
2000,Sisqo,Incomplete,3:52,897
2000,Sisqo,Thong Song,4:05,898
2000,Sister Hazel,Change Your Mind,4:02,899
2000,Smash Mouth,Then The Morning Com...,3:04,900
2000,"Smith, Will",Freakin' It,3:58,901
2000,Son By Four,A Puro Dolor (Purest...,3:30,902
2000,Sonique,It Feels So Good,3:48,903
2000,SoulDecision,Faded,3:25,904
2000,"Spears, Britney",From The Bottom Of M...,4:30,905
2000,"Spears, Britney",Lucky,3:23,906
2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30,907
2000,"Spencer, Tracie",Still In My Heart,4:11,908
2000,Splender,I Think God Can Expl...,3:55,909
2000,Sting,Desert Rose,3:52,910
2000,Stone Temple Pilots,Sour Girl,4:16,911
2000,"Stone, Angie",No More Rain (In Thi...,4:42,912
2000,"Strait, George",Go On,3:48,913
2000,"Strait, George",The Best Day,3:24,914
2000,Sugar Ray,Falls Apart,4:15,915
2000,TLC,Dear Lie,4:36,916
2000,Tamar,If You Don't Wanna L...,4:02,917
2000,Tamia,Can't Go For That,3:38,918
2000,Third Eye Blind,Deep Inside Of You,4:10,919
2000,Third Eye Blind,Never Let You Go,3:57,920
2000,"Thomas, Carl",Emotional,4:31,921
2000,"Thomas, Carl",I Wish,3:50,922
2000,"Thomas, Carl",Summer Rain,4:57,923
2000,"Tippin, Aaron",Kiss This,2:53,924
2000,Train,Meet Virginia,3:55,925
2000,Trick Daddy,Shut Up,4:17,926
2000,Trina,Pull Over,2:58,927
2000,"Tritt, Travis",Best Of Intentions,4:15,928
2000,Tuesday,I Know,4:06,929
2000,"Urban, Keith",Your Everything,4:10,930
2000,Usher,Pop Ya Collar,3:36,931
2000,"Vassar, Phil",Carlene,4:07,932
2000,"Vassar, Phil",Just Another Day In ...,3:54,933
2000,Vertical Horizon,Everything You Want,4:01,934
2000,Vertical Horizon,You're A God,3:45,935
2000,Vitamin C,Graduation (Friends ...,4:23,936
2000,Vitamin C,The Itch,3:30,937
2000,"Walker, Clay","Live, Laugh, Love",4:06,938
2000,"Walker, Clay",The Chain Of Love,5:03,939
2000,"Wallflowers, The",Sleepwalker,3:29,940
2000,Westlife,Swear It Again,4:07,941
2000,"Williams, Robbie",Angels,3:56,942
2000,"Wills, Mark",Back At One,4:00,943
2000,"Worley, Darryl",When You Need My Lov...,3:35,944
2000,"Wright, Chely",It Was,3:51,945
2000,Yankee Grey,Another Nine Minutes,3:10,946
2000,"Yearwood, Trisha",Real Live Woman,3:55,947
2000,Ying Yang Twins,Whistle While You Tw...,4:19,948
2000,Zombie Nation,Kernkraft 400,3:30,949
2000,matchbox twenty,Bent,4:12,950
2000,2 Pac,Baby Don't Cry (Keep...,4:22,951
2000,2Ge+her,The Hardest Part Of ...,3:15,952
2000,3 Doors Down,Kryptonite,3:53,953
2000,3 Doors Down,Loser,4:24,954
2000,504 Boyz,Wobble Wobble,3:35,955
2000,98^0,Give Me Just One Nig...,3:24,956
2000,A*Teens,Dancing Queen,3:44,957
2000,Aaliyah,I Don't Wanna,4:15,958
2000,Aaliyah,Try Again,4:03,959
2000,"Adams, Yolanda",Open My Heart,5:30,960
2000,"Adkins, Trace",More,3:05,961
2000,"Aguilera, Christina",Come On Over Baby (A...,3:38,962
2000,"Aguilera, Christina",I Turn To You,4:00,963
2000,"Aguilera, Christina",What A Girl Wants,3:18,964
2000,Alice Deejay,Better Off Alone,6:50,965
2000,"Allan, Gary",Smoke Rings In The D...,4:18,966
2000,Amber,Sexual,4:38,967
2000,Anastacia,I'm Outta Love,4:01,968
2000,"Anthony, Marc",My Baby You,3:59,969
2000,"Anthony, Marc",You Sang To Me,3:50,970
2000,Avant,My First Love,4:28,971
2000,Avant,Separated,4:13,972
2000,BBMak,Back Here,3:35,973
2000,"Backstreet Boys, The",Shape Of My Heart,3:49,974
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,975
2000,"Backstreet Boys, The",The One,3:46,976
2000,"Badu, Erkyah",Bag Lady,5:03,977
2000,Baha Men,Who Let The Dogs Out,3:17,978
2000,Barenaked Ladies,Pinch Me,3:46,979
2000,Beenie Man,Girls Dem Sugar,4:17,980
2000,Before Dark,Monica,4:04,981
2000,"Bega, Lou",Tricky Tricky ,3:23,982
2000,Big Punisher,It's So Hard,3:25,983
2000,Black Rob,Whoa!,4:04,984
2000,"Black, Clint",Been There,5:28,985
2000,Blaque,Bring It All To Me,3:46,986
2000,"Blige, Mary J.",Deep Inside,5:26,987
2000,"Blige, Mary J.",Give Me You,5:00,988
2000,Blink-182,All The Small Things,2:52,989
2000,Bloodhound Gang,The Bad Touch,4:20,990
2000,Bon Jovi,It's My Life,3:44,991
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,992
2000,"Braxton, Toni",Just Be A Man About ...,4:10,993
2000,"Braxton, Toni",Spanish Guitar,4:24,994
2000,"Brock, Chad",A Country Boy Can Su...,3:54,995
2000,"Brock, Chad",Yes!,3:22,996
2000,Brooks & Dunn,You'll Always Be Lov...,2:58,997
2000,"Brooks, Garth",Do What You Gotta Do,2:56,998
2000,"Byrd, Tracy",Put Your Hand In Min...,4:30,999
2000,"Cagle, Chris",My Love Goes On And ...,3:02,1000
2000,Cam'ron,What Means The World...,4:38,1001
2000,"Carey, Mariah",Crybaby,5:19,1002
2000,"Carey, Mariah",Thank God I Found Yo...,4:14,1003
2000,"Carter, Aaron",Aaron's Party (Come ...,3:23,1004
2000,"Carter, Torrey",Take That,3:43,1005
2000,Changing Faces,That Other Woman,4:00,1006
2000,"Chesney, Kenny",I Lost It,3:54,1007
2000,"Chesney, Kenny",What I Need To Do,4:05,1008
2000,Clark Family Experience,Meanwhile Back At Th...,2:56,1009
2000,"Clark, Terri",A Little Gasoline,3:07,1010
2000,Common,The Light,3:55,1011
2000,Counting Crows,Hanginaround,4:07,1012
2000,Creed,Higher,5:16,1013
2000,Creed,With Arms Wide Open,3:52,1014
2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,1015
2000,D'Angelo,Left & Right,4:35,1016
2000,D'Angelo,Untitled (How Does I...,7:10,1017
2000,DMX,Party Up (Up In Here...,3:45,1018
2000,DMX,What You Want,4:05,1019
2000,DMX,What's My Name,3:50,1020
2000,Da Brat,That's What I'm Look...,3:44,1021
2000,Da Brat,What'Chu Like,3:57,1022
2000,"Davidson, Clay",Unconditional,3:56,1023
2000,De La Soul,All Good?,5:02,1024
2000,Destiny's Child,Independent Women Pa...,3:38,1025
2000,Destiny's Child,Jumpin' Jumpin',3:48,1026
2000,Destiny's Child,Say My Name,4:31,1027
2000,"Diffie, Joe",It's Always Somethin...,2:55,1028
2000,"Diffie, Joe",The Quittin' Kind,3:23,1029
2000,"Dion, Celine",That's The Way It Is,4:03,1030
2000,"Dixie Chicks, The",Cold Day In July,5:12,1031
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,1032
2000,"Dixie Chicks, The",Goodbye Earl,4:19,1033
2000,"Dixie Chicks, The",Without You,3:32,1034
2000,Dr. Dre,Forgot About Dre,3:42,1035
2000,Dr. Dre,The Next Episode,2:38,1036
2000,Drama,"Left, Right, Left",3:37,1037
2000,Dream,He Loves U Not,3:43,1038
2000,"Eastsidaz, The",G'D Up,4:27,1039
2000,"Eastsidaz, The",Got Beef,3:58,1040
2000,Eiffel 65,Blue,3:29,1041
2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,1042
2000,Eminem,Stan,5:26,1043
2000,Eminem,The Real Slim Shady,4:42,1044
2000,Eminem,The Way I Am,4:40,1045
2000,En Vogue,Riddle,5:10,1046
2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25,1047
2000,"Evans, Sara",Born To Fly,5:36,1048
2000,Eve,Got It All,3:48,1049
2000,Eve,Love Is Blind,3:51,1050
2000,Everclear,Wonderful,4:30,1051
2000,"Fabian, Lara",I Will Love Again,3:43,1052
2000,Fatboy Slim,The Rockafeller Skan...,4:00,1053
2000,Filter,Take A Picture,4:23,1054
2000,Foo Fighters,Learn To Fly,3:55,1055
2000,Fragma,Toca's Miracle,3:22,1056
2000,Funkmaster Flex,Do You,4:14,1057
2000,Ghostface Killah,Cherchez LaGhost,3:04,1058
2000,"Gill, Vince",Feels Like Love,4:13,1059
2000,"Gilman, Billy",One Voice,4:07,1060
2000,Ginuwine,None Of Ur Friends B...,4:12,1061
2000,Ginuwine,The Best Man I Can B...,4:06,1062
2000,Goo Goo Dolls,Broadway,3:54,1063
2000,"Gray, Macy",I Try,3:52,1064
2000,"Griggs, Andy",She's More,3:19,1065
2000,Guy,Dancin',4:08,1066
2000,Hanson,This Time Around,4:14,1067
2000,"Hart, Beth",L.A. Song,3:47,1068
2000,"Heatherly, Eric",Flowers On The Wall,3:16,1069
2000,"Henley, Don",Taking You Home,4:08,1070
2000,"Herndon, Ty",No Mercy,4:43,1071
2000,"Hill, Faith",Breathe,4:04,1072
2000,"Hill, Faith",Let's Make Love,4:11,1073
